Train Name,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
SE1,Huế,Hà Nội,2026-06-05,17:15,04:15,650000,248
HP1,Hà Nội,Lào Cai,2026-06-05,06:15,21:45,400000,248
NA1,Lào Cai,Hà Nội,2026-06-05,13:15,07:00,400000,248
SE5,Hà Nội,Hải Phòng,2026-06-05,12:00,16:45,150000,248
SE1,Hải Phòng,Hà Nội,2026-06-05,18:45,04:15,150000,248
VĐ2,Hà Nội,Nha Trang,2026-06-05,07:30,16:30,950000,248
SE3,Nha Trang,Hà Nội,2026-06-05,13:30,07:15,950000,248
SE8,TP Hồ Chí Minh,Đà Nẵng,2026-06-05,05:45,20:30,850000,248
SE2,Đà Nẵng,TP Hồ Chí Minh,2026-06-05,17:45,06:15,850000,248
SE10,TP Hồ Chí Minh,Nha Trang,2026-06-05,08:45,20:30,500000,248
HP1,Nha Trang,TP Hồ Chí Minh,2026-06-05,14:00,05:45,500000,248
SPT1,TP Hồ Chí Minh,Bình Thuận,2026-06-05,12:45,20:45,350000,248
SE1,Bình Thuận,TP Hồ Chí Minh,2026-06-05,18:00,05:15,350000,248
SPT2,Đà Nẵng,Huế,2026-06-05,08:15,17:15,120000,248
TN1,Huế,Đà Nẵng,2026-06-05,15:15,05:00,120000,248
SE6,Đà Nẵng,Nha Trang,2026-06-05,06:15,16:30,450000,248
HP2,Nha Trang,Đà Nẵng,2026-06-05,15:30,04:00,450000,248
NA2,Hà Nội,TP Hồ Chí Minh,2026-06-06,12:15,17:45,1200000,248
SE5,TP Hồ Chí Minh,Hà Nội,2026-06-06,16:30,06:30,1200000,248
SPT2,Hà Nội,Đà Nẵng,2026-06-06,09:30,18:00,800000,248
HP1,Đà Nẵng,Hà Nội,2026-06-06,15:30,04:30,800000,248
SE9,Hà Nội,Vinh,2026-06-06,12:15,20:15,300000,248
TN1,Vinh,Hà Nội,2026-06-06,14:30,07:30,300000,248
VĐ2,Hà Nội,Huế,2026-06-06,12:00,19:15,650000,248
SE2,Huế,Hà Nội,2026-06-06,15:00,04:45,650000,248
SE3,Hà Nội,Lào Cai,2026-06-06,11:45,20:45,400000,248
VĐ2,Lào Cai,Hà Nội,2026-06-06,16:45,07:15,400000,248
TN1,Hà Nội,Hải Phòng,2026-06-06,07:00,20:45,150000,248
SE5,Hải Phòng,Hà Nội,2026-06-06,17:00,06:00,150000,248
SE1,Hà Nội,Nha Trang,2026-06-06,06:00,20:30,950000,248
SE8,Nha Trang,Hà Nội,2026-06-06,13:30,07:30,950000,248
VĐ1,TP Hồ Chí Minh,Đà Nẵng,2026-06-06,05:45,19:00,850000,248
SPT2,Đà Nẵng,TP Hồ Chí Minh,2026-06-06,14:00,04:30,850000,248
HP2,TP Hồ Chí Minh,Nha Trang,2026-06-06,11:15,18:15,500000,248
VĐ1,Nha Trang,TP Hồ Chí Minh,2026-06-06,16:00,05:30,500000,248
SE5,TP Hồ Chí Minh,Bình Thuận,2026-06-06,07:15,18:45,350000,248
VĐ1,Bình Thuận,TP Hồ Chí Minh,2026-06-06,14:00,06:15,350000,248
SE1,Đà Nẵng,Huế,2026-06-06,12:30,16:00,120000,248
VĐ1,Huế,Đà Nẵng,2026-06-06,16:45,04:45,120000,248
SPT2,Đà Nẵng,Nha Trang,2026-06-06,10:15,18:00,450000,248
HP1,Nha Trang,Đà Nẵng,2026-06-06,17:00,05:00,450000,248
VĐ2,Hà Nội,TP Hồ Chí Minh,2026-06-07,08:30,17:30,1200000,248
SE4,TP Hồ Chí Minh,Hà Nội,2026-06-07,14:30,07:45,1200000,248
SE8,Hà Nội,Đà Nẵng,2026-06-07,06:00,21:15,800000,248
VĐ2,Đà Nẵng,Hà Nội,2026-06-07,14:45,07:00,800000,248
SE2,Hà Nội,Vinh,2026-06-07,11:30,21:30,300000,248
SPT1,Vinh,Hà Nội,2026-06-07,16:30,05:30,300000,248
SE6,Hà Nội,Huế,2026-06-07,07:45,19:30,650000,248
VĐ2,Huế,Hà Nội,2026-06-07,18:30,07:45,650000,248
NA2,Hà Nội,Lào Cai,2026-06-07,09:45,17:00,400000,248
SE9,Lào Cai,Hà Nội,2026-06-07,13:30,05:15,400000,248
SE7,Hà Nội,Hải Phòng,2026-06-07,07:15,19:45,150000,248
SE3,Hải Phòng,Hà Nội,2026-06-07,15:30,07:30,150000,248
NA2,Hà Nội,Nha Trang,2026-06-07,12:00,20:00,950000,248
SE3,Nha Trang,Hà Nội,2026-06-07,14:45,04:15,950000,248
SE3,TP Hồ Chí Minh,Đà Nẵng,2026-06-07,07:30,19:45,850000,248
NA2,Đà Nẵng,TP Hồ Chí Minh,2026-06-07,14:15,07:30,850000,248
SE6,TP Hồ Chí Minh,Nha Trang,2026-06-07,10:15,19:00,500000,248
SE5,Nha Trang,TP Hồ Chí Minh,2026-06-07,18:00,04:00,500000,248
SE4,TP Hồ Chí Minh,Bình Thuận,2026-06-07,08:15,18:00,350000,248
VĐ1,Bình Thuận,TP Hồ Chí Minh,2026-06-07,17:15,07:00,350000,248
SE9,Đà Nẵng,Huế,2026-06-07,12:00,17:15,120000,248
SE8,Huế,Đà Nẵng,2026-06-07,13:45,06:30,120000,248
VĐ1,Đà Nẵng,Nha Trang,2026-06-07,12:15,17:15,450000,248
TN1,Nha Trang,Đà Nẵng,2026-06-07,18:15,06:30,450000,248
VĐ1,Hà Nội,TP Hồ Chí Minh,2026-06-08,05:45,16:15,1200000,248
SE5,TP Hồ Chí Minh,Hà Nội,2026-06-08,16:45,07:15,1200000,248
SE7,Hà Nội,Đà Nẵng,2026-06-08,12:30,16:45,800000,248
SE7,Đà Nẵng,Hà Nội,2026-06-08,13:15,07:30,800000,248
SE9,Hà Nội,Vinh,2026-06-08,10:30,16:45,300000,248
SE10,Vinh,Hà Nội,2026-06-08,17:15,07:15,300000,248
TN2,Hà Nội,Huế,2026-06-08,11:00,18:15,650000,248
SPT2,Huế,Hà Nội,2026-06-08,18:45,05:00,650000,248
SE2,Hà Nội,Lào Cai,2026-06-08,12:00,17:00,400000,248
SE1,Lào Cai,Hà Nội,2026-06-08,14:45,07:30,400000,248
SPT1,Hà Nội,Hải Phòng,2026-06-08,11:30,21:15,150000,248
NA1,Hải Phòng,Hà Nội,2026-06-08,13:15,05:30,150000,248
SE3,Hà Nội,Nha Trang,2026-06-08,11:00,18:30,950000,248
SPT2,Nha Trang,Hà Nội,2026-06-08,16:30,06:00,950000,248
TN2,TP Hồ Chí Minh,Đà Nẵng,2026-06-08,08:45,18:00,850000,248
SE7,Đà Nẵng,TP Hồ Chí Minh,2026-06-08,16:15,05:00,850000,248
SE1,TP Hồ Chí Minh,Nha Trang,2026-06-08,10:45,20:15,500000,248
SE5,Nha Trang,TP Hồ Chí Minh,2026-06-08,14:15,07:15,500000,248
NA2,TP Hồ Chí Minh,Bình Thuận,2026-06-08,10:45,21:00,350000,248
SPT2,Bình Thuận,TP Hồ Chí Minh,2026-06-08,15:45,06:30,350000,248
SE5,Đà Nẵng,Huế,2026-06-08,06:30,17:15,120000,248
SE6,Huế,Đà Nẵng,2026-06-08,16:45,07:30,120000,248
SE10,Đà Nẵng,Nha Trang,2026-06-08,07:45,21:45,450000,248
HP1,Nha Trang,Đà Nẵng,2026-06-08,14:00,07:00,450000,248
SE9,Hà Nội,TP Hồ Chí Minh,2026-06-09,07:00,16:00,1200000,248
SE3,TP Hồ Chí Minh,Hà Nội,2026-06-09,16:15,06:30,1200000,248
SE1,Hà Nội,Đà Nẵng,2026-06-09,07:15,20:15,800000,248
SPT1,Đà Nẵng,Hà Nội,2026-06-09,18:30,05:15,800000,248
SE6,Hà Nội,Vinh,2026-06-09,11:00,17:15,300000,248
VĐ2,Vinh,Hà Nội,2026-06-09,13:00,06:15,300000,248
VĐ2,Hà Nội,Huế,2026-06-09,08:45,19:45,650000,248
NA1,Huế,Hà Nội,2026-06-09,18:00,04:30,650000,248
SE1,Hà Nội,Lào Cai,2026-06-09,09:45,21:45,400000,248
SPT1,Lào Cai,Hà Nội,2026-06-09,17:30,05:00,400000,248
SE7,Hà Nội,Hải Phòng,2026-06-09,07:30,19:45,150000,248
SE8,Hải Phòng,Hà Nội,2026-06-09,15:30,04:30,150000,248
SPT2,Hà Nội,Nha Trang,2026-06-09,11:00,18:45,950000,248
SPT2,Nha Trang,Hà Nội,2026-06-09,18:00,04:15,950000,248
SE4,TP Hồ Chí Minh,Đà Nẵng,2026-06-09,08:30,19:45,850000,248
SPT1,Đà Nẵng,TP Hồ Chí Minh,2026-06-09,15:30,06:00,850000,248
SE7,TP Hồ Chí Minh,Nha Trang,2026-06-09,08:45,20:30,500000,248
SE2,Nha Trang,TP Hồ Chí Minh,2026-06-09,15:15,04:00,500000,248
HP2,TP Hồ Chí Minh,Bình Thuận,2026-06-09,05:15,19:15,350000,248
SE3,Bình Thuận,TP Hồ Chí Minh,2026-06-09,16:45,07:30,350000,248
SE3,Đà Nẵng,Huế,2026-06-09,08:15,19:15,120000,248
SE2,Huế,Đà Nẵng,2026-06-09,15:00,05:15,120000,248
SE7,Đà Nẵng,Nha Trang,2026-06-09,09:45,20:30,450000,248
SE10,Nha Trang,Đà Nẵng,2026-06-09,14:15,06:15,450000,248
SE8,Hà Nội,TP Hồ Chí Minh,2026-06-10,06:15,21:45,1200000,248
SE2,TP Hồ Chí Minh,Hà Nội,2026-06-10,14:00,05:45,1200000,248
SE3,Hà Nội,Đà Nẵng,2026-06-10,07:15,18:00,800000,248
HP1,Đà Nẵng,Hà Nội,2026-06-10,18:45,06:45,800000,248
TN2,Hà Nội,Vinh,2026-06-10,11:45,17:30,300000,248
SE1,Vinh,Hà Nội,2026-06-10,14:15,06:15,300000,248
SPT1,Hà Nội,Huế,2026-06-10,05:15,19:00,650000,248
HP1,Huế,Hà Nội,2026-06-10,17:30,06:45,650000,248
SE8,Hà Nội,Lào Cai,2026-06-10,06:45,18:30,400000,248
SE1,Lào Cai,Hà Nội,2026-06-10,15:45,07:00,400000,248
NA1,Hà Nội,Hải Phòng,2026-06-10,05:15,16:45,150000,248
SE6,Hải Phòng,Hà Nội,2026-06-10,17:00,04:15,150000,248
SE7,Hà Nội,Nha Trang,2026-06-10,07:00,20:45,950000,248
SE6,Nha Trang,Hà Nội,2026-06-10,13:30,04:00,950000,248
SE2,TP Hồ Chí Minh,Đà Nẵng,2026-06-10,11:30,17:45,850000,248
VĐ1,Đà Nẵng,TP Hồ Chí Minh,2026-06-10,15:00,06:15,850000,248
SE3,TP Hồ Chí Minh,Nha Trang,2026-06-10,05:00,17:15,500000,248
SE10,Nha Trang,TP Hồ Chí Minh,2026-06-10,17:00,04:00,500000,248
SE6,TP Hồ Chí Minh,Bình Thuận,2026-06-10,06:00,19:00,350000,248
SE2,Bình Thuận,TP Hồ Chí Minh,2026-06-10,13:30,04:15,350000,248
VĐ2,Đà Nẵng,Huế,2026-06-10,08:45,16:30,120000,248
VĐ1,Huế,Đà Nẵng,2026-06-10,14:00,05:15,120000,248
NA1,Đà Nẵng,Nha Trang,2026-06-10,11:30,19:15,450000,248
TN1,Nha Trang,Đà Nẵng,2026-06-10,18:45,07:15,450000,248
SPT1,Hà Nội,TP Hồ Chí Minh,2026-06-11,10:00,20:00,1200000,248
SE10,TP Hồ Chí Minh,Hà Nội,2026-06-11,17:15,06:00,1200000,248
SE1,Hà Nội,Đà Nẵng,2026-06-11,11:00,20:45,800000,248
HP2,Đà Nẵng,Hà Nội,2026-06-11,16:15,07:45,800000,248
SE5,Hà Nội,Vinh,2026-06-11,05:15,16:30,300000,248
SE3,Vinh,Hà Nội,2026-06-11,17:30,04:00,300000,248
SE6,Hà Nội,Huế,2026-06-11,11:30,20:00,650000,248
SE5,Huế,Hà Nội,2026-06-11,18:00,07:15,650000,248
SE3,Hà Nội,Lào Cai,2026-06-11,10:00,18:00,400000,248
SPT1,Lào Cai,Hà Nội,2026-06-11,13:30,05:15,400000,248
HP1,Hà Nội,Hải Phòng,2026-06-11,08:15,16:30,150000,248
TN2,Hải Phòng,Hà Nội,2026-06-11,14:00,07:45,150000,248
SE4,Hà Nội,Nha Trang,2026-06-11,09:45,17:45,950000,248
SE1,Nha Trang,Hà Nội,2026-06-11,18:15,06:15,950000,248
SE1,TP Hồ Chí Minh,Đà Nẵng,2026-06-11,05:00,18:15,850000,248
SE2,Đà Nẵng,TP Hồ Chí Minh,2026-06-11,17:00,04:15,850000,248
SE2,TP Hồ Chí Minh,Nha Trang,2026-06-11,08:00,18:15,500000,248
SE6,Nha Trang,TP Hồ Chí Minh,2026-06-11,14:30,06:45,500000,248
VĐ2,TP Hồ Chí Minh,Bình Thuận,2026-06-11,07:15,17:15,350000,248
NA1,Bình Thuận,TP Hồ Chí Minh,2026-06-11,18:45,06:00,350000,248
HP1,Đà Nẵng,Huế,2026-06-11,11:45,16:15,120000,248
SPT2,Huế,Đà Nẵng,2026-06-11,14:15,05:15,120000,248
SE7,Đà Nẵng,Nha Trang,2026-06-11,09:15,17:45,450000,248
HP1,Nha Trang,Đà Nẵng,2026-06-11,14:30,04:15,450000,248
SE6,Hà Nội,TP Hồ Chí Minh,2026-06-12,12:00,21:00,1200000,248
SE9,TP Hồ Chí Minh,Hà Nội,2026-06-12,17:45,07:15,1200000,248
SE2,Hà Nội,Đà Nẵng,2026-06-12,11:00,18:30,800000,248
SE3,Đà Nẵng,Hà Nội,2026-06-12,14:15,05:45,800000,248
SPT2,Hà Nội,Vinh,2026-06-12,09:30,21:45,300000,248
HP1,Vinh,Hà Nội,2026-06-12,16:45,04:45,300000,248
SE2,Hà Nội,Huế,2026-06-12,06:00,20:30,650000,248
SE10,Huế,Hà Nội,2026-06-12,17:30,07:30,650000,248
VĐ2,Hà Nội,Lào Cai,2026-06-12,09:45,16:00,400000,248
VĐ1,Lào Cai,Hà Nội,2026-06-12,15:00,06:15,400000,248
SE1,Hà Nội,Hải Phòng,2026-06-12,12:45,19:45,150000,248
SPT2,Hải Phòng,Hà Nội,2026-06-12,16:30,07:30,150000,248
SE3,Hà Nội,Nha Trang,2026-06-12,08:00,18:45,950000,248
SE2,Nha Trang,Hà Nội,2026-06-12,13:30,05:45,950000,248
SE9,TP Hồ Chí Minh,Đà Nẵng,2026-06-12,08:30,17:15,850000,248
SE4,Đà Nẵng,TP Hồ Chí Minh,2026-06-12,17:00,06:00,850000,248
SE9,TP Hồ Chí Minh,Nha Trang,2026-06-12,10:30,21:45,500000,248
HP1,Nha Trang,TP Hồ Chí Minh,2026-06-12,14:45,04:15,500000,248
VĐ2,TP Hồ Chí Minh,Bình Thuận,2026-06-12,07:15,20:30,350000,248
NA1,Bình Thuận,TP Hồ Chí Minh,2026-06-12,15:00,06:30,350000,248
SE5,Đà Nẵng,Huế,2026-06-12,07:00,21:30,120000,248
SE6,Huế,Đà Nẵng,2026-06-12,16:45,04:45,120000,248
SE4,Đà Nẵng,Nha Trang,2026-06-12,06:00,19:45,450000,248
NA2,Nha Trang,Đà Nẵng,2026-06-12,14:00,06:45,450000,248
NA2,Hà Nội,TP Hồ Chí Minh,2026-06-13,12:15,17:15,1200000,248
SPT1,TP Hồ Chí Minh,Hà Nội,2026-06-13,17:30,05:15,1200000,248
VĐ2,Hà Nội,Đà Nẵng,2026-06-13,09:45,20:45,800000,248
TN1,Đà Nẵng,Hà Nội,2026-06-13,13:45,04:30,800000,248
TN2,Hà Nội,Vinh,2026-06-13,10:15,20:30,300000,248
SPT2,Vinh,Hà Nội,2026-06-13,13:15,06:30,300000,248
SE2,Hà Nội,Huế,2026-06-13,05:30,18:15,650000,248
SE1,Huế,Hà Nội,2026-06-13,14:15,06:45,650000,248
NA2,Hà Nội,Lào Cai,2026-06-13,09:30,16:00,400000,248
SE9,Lào Cai,Hà Nội,2026-06-13,17:45,05:30,400000,248
SE3,Hà Nội,Hải Phòng,2026-06-13,09:00,16:15,150000,248
SE3,Hải Phòng,Hà Nội,2026-06-13,14:15,05:45,150000,248
VĐ2,Hà Nội,Nha Trang,2026-06-13,06:30,16:30,950000,248
SE5,Nha Trang,Hà Nội,2026-06-13,13:45,05:45,950000,248
NA2,TP Hồ Chí Minh,Đà Nẵng,2026-06-13,08:45,19:00,850000,248
SPT2,Đà Nẵng,TP Hồ Chí Minh,2026-06-13,18:15,05:15,850000,248
TN2,TP Hồ Chí Minh,Nha Trang,2026-06-13,06:00,21:15,500000,248
VĐ2,Nha Trang,TP Hồ Chí Minh,2026-06-13,15:00,05:30,500000,248
SE9,TP Hồ Chí Minh,Bình Thuận,2026-06-13,11:30,19:15,350000,248
SE5,Bình Thuận,TP Hồ Chí Minh,2026-06-13,16:30,04:15,350000,248
VĐ1,Đà Nẵng,Huế,2026-06-13,10:15,18:30,120000,248
NA2,Huế,Đà Nẵng,2026-06-13,15:30,07:45,120000,248
TN2,Đà Nẵng,Nha Trang,2026-06-13,07:30,20:15,450000,248
SE9,Nha Trang,Đà Nẵng,2026-06-13,16:00,04:15,450000,248
SE3,Hà Nội,TP Hồ Chí Minh,2026-06-14,05:30,17:15,1200000,248
TN1,TP Hồ Chí Minh,Hà Nội,2026-06-14,16:00,07:00,1200000,248
SE3,Hà Nội,Đà Nẵng,2026-06-14,12:45,19:30,800000,248
SPT1,Đà Nẵng,Hà Nội,2026-06-14,17:45,07:30,800000,248
HP2,Hà Nội,Vinh,2026-06-14,07:45,19:30,300000,248
SE2,Vinh,Hà Nội,2026-06-14,16:15,04:15,300000,248
HP2,Hà Nội,Huế,2026-06-14,11:45,18:15,650000,248
TN2,Huế,Hà Nội,2026-06-14,18:15,05:30,650000,248
SE8,Hà Nội,Lào Cai,2026-06-14,11:45,17:30,400000,248
TN2,Lào Cai,Hà Nội,2026-06-14,14:45,07:15,400000,248
VĐ2,Hà Nội,Hải Phòng,2026-06-14,09:45,16:45,150000,248
NA2,Hải Phòng,Hà Nội,2026-06-14,17:30,07:45,150000,248
NA1,Hà Nội,Nha Trang,2026-06-14,05:30,21:30,950000,248
SE5,Nha Trang,Hà Nội,2026-06-14,18:30,04:00,950000,248
SE8,TP Hồ Chí Minh,Đà Nẵng,2026-06-14,06:45,18:00,850000,248
HP1,Đà Nẵng,TP Hồ Chí Minh,2026-06-14,16:15,06:15,850000,248
NA1,TP Hồ Chí Minh,Nha Trang,2026-06-14,08:15,20:00,500000,248
HP2,Nha Trang,TP Hồ Chí Minh,2026-06-14,13:00,07:30,500000,248
SE9,TP Hồ Chí Minh,Bình Thuận,2026-06-14,11:15,18:45,350000,248
TN2,Bình Thuận,TP Hồ Chí Minh,2026-06-14,16:15,04:45,350000,248
VĐ1,Đà Nẵng,Huế,2026-06-14,10:45,18:15,120000,248
HP1,Huế,Đà Nẵng,2026-06-14,16:00,05:15,120000,248
TN1,Đà Nẵng,Nha Trang,2026-06-14,12:00,17:15,450000,248
TN1,Nha Trang,Đà Nẵng,2026-06-14,18:00,05:30,450000,248
SE5,Hà Nội,TP Hồ Chí Minh,2026-06-15,06:00,19:15,1200000,248
SPT1,TP Hồ Chí Minh,Hà Nội,2026-06-15,15:15,07:00,1200000,248
SE7,Hà Nội,Đà Nẵng,2026-06-15,12:30,21:45,800000,248
SE4,Đà Nẵng,Hà Nội,2026-06-15,16:00,06:00,800000,248
SE2,Hà Nội,Vinh,2026-06-15,12:30,16:15,300000,248
SE2,Vinh,Hà Nội,2026-06-15,17:30,05:30,300000,248
TN2,Hà Nội,Huế,2026-06-15,07:15,20:45,650000,248
SE2,Huế,Hà Nội,2026-06-15,17:30,06:30,650000,248
VĐ2,Hà Nội,Lào Cai,2026-06-15,11:45,18:00,400000,248
SE3,Lào Cai,Hà Nội,2026-06-15,14:15,04:45,400000,248
VĐ2,Hà Nội,Hải Phòng,2026-06-15,09:15,21:30,150000,248
SE10,Hải Phòng,Hà Nội,2026-06-15,15:30,05:30,150000,248
SE8,Hà Nội,Nha Trang,2026-06-15,10:45,21:45,950000,248
SE4,Nha Trang,Hà Nội,2026-06-15,14:00,07:15,950000,248
SE10,TP Hồ Chí Minh,Đà Nẵng,2026-06-15,12:15,16:45,850000,248
SE4,Đà Nẵng,TP Hồ Chí Minh,2026-06-15,18:15,05:45,850000,248
VĐ2,TP Hồ Chí Minh,Nha Trang,2026-06-15,05:15,20:15,500000,248
NA2,Nha Trang,TP Hồ Chí Minh,2026-06-15,17:15,05:45,500000,248
SE5,TP Hồ Chí Minh,Bình Thuận,2026-06-15,07:30,21:45,350000,248
HP1,Bình Thuận,TP Hồ Chí Minh,2026-06-15,16:00,06:00,350000,248
HP1,Đà Nẵng,Huế,2026-06-15,05:00,18:00,120000,248
TN2,Huế,Đà Nẵng,2026-06-15,17:00,07:00,120000,248
SE10,Đà Nẵng,Nha Trang,2026-06-15,05:45,21:45,450000,248
SPT1,Nha Trang,Đà Nẵng,2026-06-15,18:30,04:00,450000,248
SE6,Hà Nội,TP Hồ Chí Minh,2026-06-16,07:15,21:00,1200000,248
SE2,TP Hồ Chí Minh,Hà Nội,2026-06-16,15:30,04:15,1200000,248
SE2,Hà Nội,Đà Nẵng,2026-06-16,06:00,21:45,800000,248
SE10,Đà Nẵng,Hà Nội,2026-06-16,16:00,07:15,800000,248
SE4,Hà Nội,Vinh,2026-06-16,10:00,19:15,300000,248
SE5,Vinh,Hà Nội,2026-06-16,18:00,05:30,300000,248
SE9,Hà Nội,Huế,2026-06-16,07:30,16:15,650000,248
SPT1,Huế,Hà Nội,2026-06-16,17:15,05:45,650000,248
SPT1,Hà Nội,Lào Cai,2026-06-16,12:30,16:30,400000,248
VĐ1,Lào Cai,Hà Nội,2026-06-16,17:00,04:00,400000,248
VĐ2,Hà Nội,Hải Phòng,2026-06-16,06:15,19:00,150000,248
SE7,Hải Phòng,Hà Nội,2026-06-16,16:00,05:45,150000,248
SPT2,Hà Nội,Nha Trang,2026-06-16,06:45,19:45,950000,248
HP1,Nha Trang,Hà Nội,2026-06-16,16:30,05:30,950000,248
VĐ1,TP Hồ Chí Minh,Đà Nẵng,2026-06-16,08:15,19:15,850000,248
TN2,Đà Nẵng,TP Hồ Chí Minh,2026-06-16,15:45,04:00,850000,248
SE6,TP Hồ Chí Minh,Nha Trang,2026-06-16,05:15,21:15,500000,248
SE9,Nha Trang,TP Hồ Chí Minh,2026-06-16,18:00,04:30,500000,248
SE9,TP Hồ Chí Minh,Bình Thuận,2026-06-16,06:00,16:00,350000,248
SE3,Bình Thuận,TP Hồ Chí Minh,2026-06-16,15:45,05:45,350000,248
TN2,Đà Nẵng,Huế,2026-06-16,05:15,17:45,120000,248
SE4,Huế,Đà Nẵng,2026-06-16,18:30,06:30,120000,248
SE7,Đà Nẵng,Nha Trang,2026-06-16,09:45,19:15,450000,248
HP2,Nha Trang,Đà Nẵng,2026-06-16,13:45,04:15,450000,248
SE7,Hà Nội,TP Hồ Chí Minh,2026-06-17,12:45,20:45,1200000,248
NA2,TP Hồ Chí Minh,Hà Nội,2026-06-17,13:45,07:15,1200000,248
SE10,Hà Nội,Đà Nẵng,2026-06-17,08:45,18:30,800000,248
SE4,Đà Nẵng,Hà Nội,2026-06-17,18:30,05:00,800000,248
SPT1,Hà Nội,Vinh,2026-06-17,12:30,19:30,300000,248
SPT2,Vinh,Hà Nội,2026-06-17,13:45,06:15,300000,248
SE8,Hà Nội,Huế,2026-06-17,07:45,18:45,650000,248
HP2,Huế,Hà Nội,2026-06-17,16:15,04:15,650000,248
TN2,Hà Nội,Lào Cai,2026-06-17,05:30,20:00,400000,248
SE2,Lào Cai,Hà Nội,2026-06-17,16:00,07:30,400000,248
SE8,Hà Nội,Hải Phòng,2026-06-17,07:45,18:45,150000,248
NA2,Hải Phòng,Hà Nội,2026-06-17,17:45,05:00,150000,248
TN1,Hà Nội,Nha Trang,2026-06-17,10:15,17:15,950000,248
NA2,Nha Trang,Hà Nội,2026-06-17,16:45,05:45,950000,248
HP2,TP Hồ Chí Minh,Đà Nẵng,2026-06-17,10:30,21:30,850000,248
SE6,Đà Nẵng,TP Hồ Chí Minh,2026-06-17,15:00,06:15,850000,248
NA2,TP Hồ Chí Minh,Nha Trang,2026-06-17,07:30,19:45,500000,248
VĐ1,Nha Trang,TP Hồ Chí Minh,2026-06-17,13:15,04:45,500000,248
HP2,TP Hồ Chí Minh,Bình Thuận,2026-06-17,07:45,17:45,350000,248
SE9,Bình Thuận,TP Hồ Chí Minh,2026-06-17,14:00,07:15,350000,248
SE9,Đà Nẵng,Huế,2026-06-17,11:30,20:00,120000,248
SE8,Huế,Đà Nẵng,2026-06-17,16:00,06:30,120000,248
HP2,Đà Nẵng,Nha Trang,2026-06-17,11:45,18:30,450000,248
SE6,Nha Trang,Đà Nẵng,2026-06-17,15:00,06:00,450000,248
TN1,Hà Nội,TP Hồ Chí Minh,2026-06-18,12:00,19:30,1200000,248
SE2,TP Hồ Chí Minh,Hà Nội,2026-06-18,18:30,07:15,1200000,248
SE2,Hà Nội,Đà Nẵng,2026-06-18,08:15,21:00,800000,248
SPT2,Đà Nẵng,Hà Nội,2026-06-18,13:15,07:45,800000,248
SE2,Hà Nội,Vinh,2026-06-18,06:30,17:15,300000,248
HP2,Vinh,Hà Nội,2026-06-18,15:00,06:30,300000,248
SE5,Hà Nội,Huế,2026-06-18,06:00,20:15,650000,248
SE3,Huế,Hà Nội,2026-06-18,17:30,07:30,650000,248
HP2,Hà Nội,Lào Cai,2026-06-18,08:00,18:45,400000,248
SE6,Lào Cai,Hà Nội,2026-06-18,14:00,04:00,400000,248
SE6,Hà Nội,Hải Phòng,2026-06-18,09:00,16:30,150000,248
SE3,Hải Phòng,Hà Nội,2026-06-18,13:30,06:45,150000,248
SE3,Hà Nội,Nha Trang,2026-06-18,07:00,16:30,950000,248
SE9,Nha Trang,Hà Nội,2026-06-18,14:00,04:15,950000,248
VĐ1,TP Hồ Chí Minh,Đà Nẵng,2026-06-18,08:15,17:30,850000,248
SE3,Đà Nẵng,TP Hồ Chí Minh,2026-06-18,18:00,07:00,850000,248
NA1,TP Hồ Chí Minh,Nha Trang,2026-06-18,12:30,19:15,500000,248
SE5,Nha Trang,TP Hồ Chí Minh,2026-06-18,15:30,06:45,500000,248
SE10,TP Hồ Chí Minh,Bình Thuận,2026-06-18,10:00,18:30,350000,248
VĐ2,Bình Thuận,TP Hồ Chí Minh,2026-06-18,17:00,05:45,350000,248
SE7,Đà Nẵng,Huế,2026-06-18,05:45,20:30,120000,248
TN2,Huế,Đà Nẵng,2026-06-18,15:15,05:30,120000,248
SE3,Đà Nẵng,Nha Trang,2026-06-18,06:30,19:45,450000,248
VĐ1,Nha Trang,Đà Nẵng,2026-06-18,14:15,06:30,450000,248
TN1,Hà Nội,TP Hồ Chí Minh,2026-06-19,08:30,17:45,1200000,248
HP1,TP Hồ Chí Minh,Hà Nội,2026-06-19,15:45,04:45,1200000,248
HP2,Hà Nội,Đà Nẵng,2026-06-19,06:00,18:00,800000,248
HP2,Đà Nẵng,Hà Nội,2026-06-19,18:45,06:15,800000,248
SE8,Hà Nội,Vinh,2026-06-19,06:30,16:15,300000,248
SE10,Vinh,Hà Nội,2026-06-19,13:00,07:45,300000,248
SPT2,Hà Nội,Huế,2026-06-19,11:15,21:45,650000,248
TN2,Huế,Hà Nội,2026-06-19,15:00,04:00,650000,248
TN1,Hà Nội,Lào Cai,2026-06-19,11:45,16:00,400000,248
NA1,Lào Cai,Hà Nội,2026-06-19,17:15,05:00,400000,248
SE1,Hà Nội,Hải Phòng,2026-06-19,10:45,20:45,150000,248
SE3,Hải Phòng,Hà Nội,2026-06-19,18:00,04:00,150000,248
VĐ1,Hà Nội,Nha Trang,2026-06-19,07:45,18:30,950000,248
TN1,Nha Trang,Hà Nội,2026-06-19,13:30,05:45,950000,248
NA1,TP Hồ Chí Minh,Đà Nẵng,2026-06-19,10:30,19:45,850000,248
